time,number,latitude,longitude,u10,v10,t2m,d2m,tp
2023-04-05 00:00:00,14,50.75,4.25,-2.3787882,-1.551419,271.36133,268.4108,6.8360825
2023-04-05 00:00:00,15,50.75,4.25,-1.988528,-2.525882,274.52753,270.05515,7.8446617
2023-04-05 00:00:00,16,50.75,4.25,-2.3517625,0.78144217,272.48785,270.56436,9.383111
2023-04-05 00:00:00,17,50.75,4.25,-1.2340417,-1.5592496,273.72702,271.58426,8.3530655
2023-04-05 00:00:00,18,50.75,4.25,-2.2669666,-1.0034995,272.47232,270.97217,5.9892197
2023-04-05 00:00:00,19,50.75,4.25,-2.078035,-1.2720468,272.25397,270.1073,9.768797
2023-04-05 00:00:00,20,50.75,4.25,-1.5509112,-1.1589621,272.61203,270.54404,6.5884995
2023-04-05 00:00:00,21,50.75,4.25,0.1402986,0.5280956,276.34286,272.8578,9.715845
2023-04-05 00:00:00,22,50.75,4.25,-3.191045,-2.0122795,273.86023,268.81888,7.13769
2023-04-05 00:00:00,23,50.75,4.25,-1.06321,-3.6551166,277.15216,272.20813,7.7230167
2023-04-05 00:00:00,24,50.75,4.25,-1.5114884,-1.277344,273.40527,271.77655,10.518344
2023-04-05 00:00:00,25,50.75,4.25,-2.4196985,0.04351276,272.06042,270.22134,12.143018
2023-04-05 00:00:00,26,50.75,4.25,-1.7336442,-0.6524993,273.72452,270.08636,8.030349
2023-04-05 00:00:00,27,50.75,4.25,-2.1194413,0.9696096,272.7903,270.5079,10.578093
2023-04-05 00:00:00,28,50.75,4.25,-1.1785028,-1.6034702,274.31046,272.6993,7.515147
2023-04-05 00:00:00,29,50.75,4.25,-1.9530725,0.82980835,272.64157,270.79593,7.3859887
2023-04-05 00:00:00,30,50.75,4.25,-2.2840745,-1.6921415,272.41574,269.16705,7.7394743
2023-04-05 00:00:00,31,50.75,4.25,-1.878442,-0.85655844,272.90826,270.84607,8.787766
2023-04-05 00:00:00,32,50.75,4.25,-1.5414894,-1.5604013,273.62262,271.52295,8.024624
2023-04-05 00:00:00,33,50.75,4.25,-2.6207793,-1.4583716,274.3167,270.34628,7.662552
2023-04-05 00:00:00,34,50.75,4.25,-0.70865345,-1.630417,272.80734,271.5556,8.870414
2023-04-05 00:00:00,35,50.75,4.25,-1.5992599,-0.9581274,272.70844,270.79706,8.248952
2023-04-05 00:00:00,36,50.75,4.25,-1.148006,-2.2220964,276.06595,272.5847,6.128038
2023-04-05 00:00:00,37,50.75,4.25,-0.44533956,-1.845301,274.7276,273.03116,6.1527247
2023-04-05 00:00:00,38,50.75,4.25,-1.9689407,-1.0548596,272.54996,270.76755,6.099058
2023-04-05 00:00:00,39,50.75,4.25,-1.9882803,-0.7418616,273.65115,272.02042,8.298326
2023-04-05 00:00:00,40,50.75,4.25,-1.5427291,-1.8554349,272.5642,271.08105,12.065738
2023-04-05 00:00:00,41,50.75,4.25,-2.018529,-0.014526606,273.58832,272.06772,9.349837
2023-04-05 00:00:00,42,50.75,4.25,0.8511472,2.1354642,276.76355,272.3471,9.7823925
2023-04-05 00:00:00,43,50.75,4.25,-1.1804864,-1.5145686,273.95288,271.1398,7.796719
2023-04-05 00:00:00,44,50.75,4.25,-1.9163771,-0.6769127,270.49274,266.53436,8.809591
2023-04-05 00:00:00,45,50.75,4.25,-2.626482,-0.19555426,274.2501,270.293,8.290096
2023-04-05 00:00:00,46,50.75,4.25,-0.62931216,-2.2032106,272.4643,271.18793,8.45217
2023-04-05 00:00:00,47,50.75,4.25,-1.7772818,-0.36230236,272.55997,270.7922,9.049661
2023-04-05 00:00:00,48,50.75,4.25,-1.1993299,-1.5995548,271.7472,269.48544,9.165224
2023-04-05 00:00:00,49,50.75,4.25,-1.0490773,-1.5371394,274.1134,272.6529,6.43859
2023-04-05 00:00:00,50,50.75,4.25,-2.158616,-1.8918246,274.01022,271.12576,9.265759
2023-04-05 06:00:00,1,50.75,4.25,-1.7455454,-0.10020381,271.19583,269.9835,9.105832
2023-04-05 06:00:00,2,50.75,4.25,-1.933733,-0.2833043,272.4996,271.2404,9.319784
2023-04-05 06:00:00,3,50.75,4.25,-1.6719067,-0.85955256,270.57712,269.24127,10.68972
2023-04-05 06:00:00,4,50.75,4.25,-2.524082,-0.41274136,273.19922,270.58844,8.836067
2023-04-05 06:00:00,5,50.75,4.25,-2.2506025,-0.6764521,271.70886,270.22995,4.355243
2023-04-05 06:00:00,6,50.75,4.25,-0.4493066,0.9115702,272.60278,270.922,7.0160456
2023-04-05 06:00:00,7,50.75,4.25,0.44501883,1.4767634,273.3239,272.37863,9.940173
2023-04-05 06:00:00,8,50.75,4.25,-2.0405958,-0.97010374,271.72165,270.12247,7.9502063
2023-04-05 06:00:00,9,50.75,4.25,-0.8100617,-1.4348795,271.5421,270.36005,5.2514796
2023-04-05 06:00:00,10,50.75,4.25,-1.2558606,-2.4072697,274.8315,271.25214,7.4024467
2023-04-05 06:00:00,11,50.75,4.25,-1.564796,-0.2098338,271.70963,269.2771,7.0607677
2023-04-05 06:00:00,12,50.75,4.25,-0.6831155,1.0241942,271.473,270.14655,7.746272
2023-04-05 06:00:00,13,50.75,4.25,0.22162342,1.7473835,273.7363,272.30325,6.646102
2023-04-05 06:00:00,14,50.75,4.25,-2.4784608,-2.111545,269.31638,267.14417,6.8360825
2023-04-05 06:00:00,15,50.75,4.25,-2.5682156,-2.5256517,271.52158,268.8868,7.8446617
2023-04-05 06:00:00,16,50.75,4.25,-1.1462705,1.2856019,271.54913,269.79666,9.383111
2023-04-05 06:00:00,17,50.75,4.25,-1.8052993,-0.24184757,272.1283,271.04123,8.3530655
2023-04-05 06:00:00,18,50.75,4.25,-1.4886777,0.5246409,271.47702,269.87402,5.9892197
2023-04-05 06:00:00,19,50.75,4.25,-1.326524,-0.20154244,271.56992,270.538,9.768797
2023-04-05 06:00:00,20,50.75,4.25,-2.3510187,-0.42379647,271.34607,269.6955,6.5884995
2023-04-05 06:00:00,21,50.75,4.25,-0.0659889,1.4265547,274.32047,272.49957,9.715845
2023-04-05 06:00:00,22,50.75,4.25,-3.3757613,-1.8478345,271.62625,269.16705,7.13769
2023-04-05 06:00:00,23,50.75,4.25,-1.0942028,-2.4687638,273.00916,272.2577,7.7230167
2023-04-05 06:00:00,24,50.75,4.25,-1.1844535,-0.8683045,272.51663,271.94705,10.518344
2023-04-05 06:00:00,25,50.75,4.25,-1.7351317,0.5264834,271.56842,269.79007,12.143018
2023-04-05 06:00:00,26,50.75,4.25,-0.96899223,0.6485504,271.7845,269.6694,8.030349
2023-04-05 06:00:00,27,50.75,4.25,-1.2742083,0.59350514,271.5276,269.62473,10.578093
2023-04-05 06:00:00,28,50.75,4.25,-0.6238575,-1.1152022,272.05392,271.44757,7.515147
2023-04-05 06:00:00,29,50.75,4.25,-1.2332981,1.0923675,270.94293,269.43616,7.3859887
2023-04-05 06:00:00,30,50.75,4.25,-2.6949139,-1.7418895,270.6024,268.3572,7.7394743
2023-04-05 06:00:00,31,50.75,4.25,-2.669128,-1.3052123,270.99326,269.3897,8.787766
2023-04-05 06:00:00,32,50.75,4.25,-1.9302619,-0.963655,272.31833,271.3146,8.024624
2023-04-05 06:00:00,33,50.75,4.25,-2.3207698,-1.6608186,272.94482,269.86542,7.662552
2023-04-05 06:00:00,34,50.75,4.25,-1.1234598,-0.24184757,271.62274,270.92773,8.870414
2023-04-05 06:00:00,35,50.75,4.25,-1.8295975,-0.5587611,271.51508,270.02075,8.248952
2023-04-05 06:00:00,36,50.75,4.25,-1.3875177,-2.0730824,274.0796,272.47263,6.128038
2023-04-05 06:00:00,37,50.75,4.25,-1.5791764,-1.4919977,274.22632,273.4037,6.1527247
2023-04-05 06:00:00,38,50.75,4.25,-1.2999942,0.16627067,271.47952,270.3701,6.099058
2023-04-05 06:00:00,39,50.75,4.25,-2.383747,-0.6154186,271.56314,270.4936,8.298326
2023-04-05 06:00:00,40,50.75,4.25,-0.21153057,1.741856,271.53635,270.54028,12.065738
2023-04-05 06:00:00,41,50.75,4.25,-0.7180753,1.224338,271.99957,270.88733,9.349837
2023-04-05 06:00:00,42,50.75,4.25,1.0100777,3.0387602,275.8296,271.71753,9.7823925
2023-04-05 06:00:00,43,50.75,4.25,-2.2124195,-1.2298992,271.3701,269.55823,7.796719
2023-04-05 06:00:00,44,50.75,4.25,-1.1120546,-1.1204995,269.93787,267.23587,8.809591
2023-04-05 06:00:00,45,50.75,4.25,-1.857367,1.0695664,271.74518,269.57513,8.290096
2023-04-05 06:00:00,46,50.75,4.25,-1.0361843,-0.5511607,271.4928,270.94693,8.45217
2023-04-05 06:00:00,47,50.75,4.25,-1.4713218,-0.1075739,271.02805,270.10614,9.049661
2023-04-05 06:00:00,48,50.75,4.25,-1.7073624,-1.2011098,271.3413,270.16977,9.165224
2023-04-05 06:00:00,49,50.75,4.25,-1.0436227,0.21740061,272.0076,271.37106,6.43859
2023-04-05 06:00:00,50,50.75,4.25,-2.7291298,-0.9500663,271.5907,269.94165,9.265759
2023-04-05 12:00:00,1,50.75,4.25,-0.76840734,0.22223723,282.338,274.02182,9.105832
2023-04-05 12:00:00,2,50.75,4.25,-1.4192541,-2.022183,281.36023,272.22647,9.319784
2023-04-05 12:00:00,3,50.75,4.25,-1.9200962,-1.916929,279.63953,269.13297,10.68972
2023-04-05 12:00:00,4,50.75,4.25,-2.4373024,-0.22204047,280.66864,271.79318,8.836067
2023-04-05 12:00:00,5,50.75,4.25,-2.4363108,-2.2978702,282.57037,273.53696,4.355243
2023-04-05 12:00:00,6,50.75,4.25,-0.5514585,0.082436025,282.26263,273.073,7.0160456
2023-04-05 12:00:00,7,50.75,4.25,0.42394376,-0.8989364,282.58264,275.4733,9.940173
2023-04-05 12:00:00,8,50.75,4.25,-2.536975,-1.5071986,281.1624,270.78186,7.9502063
2023-04-05 12:00:00,9,50.75,4.25,-0.6112125,-0.89640296,280.77307,273.22314,5.422498
2023-04-05 12:00:00,10,50.75,4.25,-3.1481512,-2.478437,279.02032,270.45605,7.536256
2023-04-05 12:00:00,11,50.75,4.25,-1.9265428,-0.81533206,281.58282,271.8548,7.0607677
2023-04-05 12:00:00,12,50.75,4.25,-1.058747,-0.6257828,282.2376,273.49423,7.746272
2023-04-05 12:00:00,13,50.75,4.25,1.6780325,-0.048152626,284.26828,275.36066,6.646102
2023-04-05 12:00:00,14,50.75,4.25,-3.3085692,-2.3517637,278.24536,268.83807,6.8360825
2023-04-05 12:00:00,15,50.75,4.25,-6.272216,-3.9252763,278.3598,268.3959,7.8446617
2023-04-05 12:00:00,16,50.75,4.25,-1.657526,-0.17091054,282.26715,272.72482,9.383111
2023-04-05 12:00:00,17,50.75,4.25,-2.6363995,-0.60689694,282.95874,271.22232,8.3530655
2023-04-05 12:00:00,18,50.75,4.25,-1.4866943,-1.3070548,281.87305,271.7906,5.9892197
2023-04-05 12:00:00,19,50.75,4.25,-0.6397257,-1.6396296,281.13937,271.67883,9.768797
2023-04-05 12:00:00,20,50.75,4.25,-3.2158391,-1.2186137,281.92062,270.46722,6.5884995
2023-04-05 12:00:00,21,50.75,4.25,-0.57600474,-0.4974973,282.7722,273.17932,9.751623
2023-04-05 12:00:00,22,50.75,4.25,-4.519268,-3.0194473,280.9208,271.95422,7.13769
2023-04-05 12:00:00,23,50.75,4.25,-2.8917792,-2.5323308,280.4,270.12592,7.7230167
2023-04-05 12:00:00,24,50.75,4.25,-0.884444,-1.9263719,280.1994,273.2882,10.733369
2023-04-05 12:00:00,25,50.75,4.25,-0.61567545,-0.14373338,281.90033,273.23032,12.143018
2023-04-05 12:00:00,26,50.75,4.25,-1.5370264,-2.3787107,282.62347,273.14893,8.030349
2023-04-05 12:00:00,27,50.75,4.25,-2.0329096,-2.10049,281.42032,271.7542,10.578093
2023-04-05 12:00:00,28,50.75,4.25,0.73758996,-1.3199524,281.54828,272.5414,7.515147
2023-04-05 12:00:00,29,50.75,4.25,-0.740638,0.0315364,283.11923,273.6493,7.3859887
2023-04-05 12:00:00,30,50.75,4.25,-3.8775952,-1.6041611,280.40775,271.15958,7.7394743
2023-04-05 12:00:00,31,50.75,4.25,-4.377445,0.44172752,279.308,269.78003,8.787766
2023-04-05 12:00:00,32,50.75,4.25,-2.10878,-1.7764368,281.73557,271.88916,8.024624
2023-04-05 12:00:00,33,50.75,4.25,-3.3442729,-3.4153585,281.0237,269.56424,7.662552
2023-04-05 12:00:00,34,50.75,4.25,-0.23508501,-0.36437517,280.24374,271.44785,8.885798
2023-04-05 12:00:00,35,50.75,4.25,-2.7635937,-1.1333971,281.73984,271.406,8.248952
2023-04-05 12:00:00,36,50.75,4.25,-2.3269684,-2.157608,281.03348,273.40512,6.2922587
2023-04-05 12:00:00,37,50.75,4.25,-2.6356556,-1.2310507,280.44104,272.6142,6.3198075
2023-04-05 12:00:00,38,50.75,4.25,-2.3396134,-1.0811157,282.974,271.9528,6.099058
2023-04-05 12:00:00,39,50.75,4.25,-2.6059027,-0.15271565,281.38852,272.22244,8.298326
2023-04-05 12:00:00,40,50.75,4.25,1.5394331,1.3353499,283.55466,274.54138,12.065738
2023-04-05 12:00:00,41,50.75,4.25,-0.92609835,-0.3675996,283.85815,273.0237,9.349837
2023-04-05 12:00:00,42,50.75,4.25,2.8656728,2.2563796,284.35443,276.25247,9.7823925
2023-04-05 12:00:00,43,50.75,4.25,-3.340058,-1.4431709,280.2267,269.9537,7.796719
2023-04-05 12:00:00,44,50.75,4.25,-2.7417748,-2.1907735,279.4928,268.1168,8.809591
2023-04-05 12:00:00,45,50.75,4.25,-2.6284654,-0.98991084,281.55853,271.29742,8.290096
2023-04-05 12:00:00,46,50.75,4.25,-1.1752796,-1.0845704,281.3472,272.57437,8.45217
2023-04-05 12:00:00,47,50.75,4.25,-0.8745265,-0.5679737,283.73395,276.0811,9.049661
2023-04-05 12:00:00,48,50.75,4.25,-2.0197687,-3.1638546,281.0753,271.76825,9.169874
2023-04-05 12:00:00,49,50.75,4.25,-1.4683466,-1.4035567,282.55637,272.51303,6.43859
2023-04-05 12:00:00,50,50.75,4.25,-3.73726,-1.412539,281.57556,271.925,9.265759
2023-04-05 18:00:00,1,50.75,4.25,-0.9945302,-0.31669998,280.90277,274.13443,9.105832
2023-04-05 18:00:00,2,50.75,4.25,-1.7351317,-1.2877083,280.2555,273.05753,9.337316
2023-04-05 18:00:00,3,50.75,4.25,-2.5768936,-1.5539525,276.75928,268.26523,10.68972
2023-04-05 18:00:00,4,50.75,4.25,-1.8060431,-0.8298419,278.5471,274.17484,8.836067
2023-04-05 18:00:00,5,50.75,4.25,-1.7636452,-1.1925881,280.87897,274.8053,4.355243
2023-04-05 18:00:00,6,50.75,4.25,-1.109575,-1.362791,280.2903,275.18903,7.0160456
2023-04-05 18:00:00,7,50.75,4.25,-1.1988342,-1.320413,280.37042,276.9769,9.940173
2023-04-05 18:00:00,8,50.75,4.25,-0.80187964,-1.2197653,279.75473,272.9105,7.9502063
2023-04-05 18:00:00,9,50.75,4.25,-1.4804957,-0.37865472,278.90964,274.3015,5.4282227
2023-04-05 18:00:00,10,50.75,4.25,-1.2709851,-1.2738893,278.51328,271.57394,7.5448427
2023-04-05 18:00:00,11,50.75,4.25,-1.3456156,-0.9076884,280.18015,274.49036,7.0607677
2023-04-05 18:00:00,12,50.75,4.25,-1.6679397,-1.0401195,279.71817,275.0692,7.746272
2023-04-05 18:00:00,13,50.75,4.25,1.4199252,-0.33351296,282.09213,278.16788,6.68832
2023-04-05 18:00:00,14,50.75,4.25,-2.4677992,-1.7018147,278.2103,270.20444,6.8360825
2023-04-05 18:00:00,15,50.75,4.25,-4.2408295,-1.7301434,276.53568,267.1347,7.8446617
2023-04-05 18:00:00,16,50.75,4.25,-1.7795134,-0.62486154,278.88187,273.95706,9.383111
2023-04-05 18:00:00,17,50.75,4.25,-1.619343,-0.6174914,279.40317,273.14978,8.3530655
2023-04-05 18:00:00,18,50.75,4.25,-1.9483616,-0.560143,279.1951,275.10074,5.9892197
2023-04-05 18:00:00,19,50.75,4.25,-1.3228049,-0.3537807,279.0639,274.507,9.787759
2023-04-05 18:00:00,20,50.75,4.25,-1.7797613,-0.66839105,279.72617,272.50674,6.5884995
2023-04-05 18:00:00,21,50.75,4.25,-1.0775907,-0.66378474,280.91653,275.11795,9.772374
2023-04-05 18:00:00,22,50.75,4.25,-3.2431128,-1.890673,280.46332,273.55472,7.13769
2023-04-05 18:00:00,23,50.75,4.25,-2.0165455,-1.1184267,280.37894,271.71722,7.7230167
2023-04-05 18:00:00,24,50.75,4.25,-0.6179069,-0.83536947,279.44098,273.47217,10.77344
2023-04-05 18:00:00,25,50.75,4.25,-0.58542657,-1.8681022,280.1919,276.0834,12.143018
2023-04-05 18:00:00,26,50.75,4.25,-1.3344581,-1.9397302,281.58383,274.6087,8.030349
2023-04-05 18:00:00,27,50.75,4.25,-2.0066278,-1.4010233,277.83395,270.771,10.578093
2023-04-05 18:00:00,28,50.75,4.25,1.0847082,-1.7584722,280.15936,272.4984,7.515147
2023-04-05 18:00:00,29,50.75,4.25,-0.320377,0.10984349,282.97876,273.62234,7.3859887
2023-04-05 18:00:00,30,50.75,4.25,-2.4797006,-1.2497063,278.60693,271.81668,7.7394743
2023-04-05 18:00:00,31,50.75,4.25,-2.1836581,-0.8563281,276.96585,268.69452,8.787766
2023-04-05 18:00:00,32,50.75,4.25,-1.275944,-1.7490293,280.07095,273.1796,8.024624
2023-04-05 18:00:00,33,50.75,4.25,-4.390587,-1.6218954,279.12924,269.64133,7.662552
2023-04-05 18:00:00,34,50.75,4.25,-1.7614136,-0.20591843,278.43817,272.04993,8.885798
2023-04-05 18:00:00,35,50.75,4.25,-1.4710739,-1.2639859,278.70557,273.48163,8.248952
2023-04-05 18:00:00,36,50.75,4.25,-1.1618907,-0.79345214,279.21313,275.8639,6.348788
2023-04-05 18:00:00,37,50.75,4.25,-1.9414191,-1.0801944,279.85614,272.40643,6.3670344
2023-04-05 18:00:00,38,50.75,4.25,-1.3845425,-0.8266175,280.269,275.15692,6.099058
2023-04-05 18:00:00,39,50.75,4.25,-1.6381867,-0.6893497,279.4455,274.31412,8.298326
2023-04-05 18:00:00,40,50.75,4.25,1.7653079,1.7199761,281.53525,275.3042,12.065738
2023-04-05 18:00:00,41,50.75,4.25,-2.4888742,-0.0585168,281.39478,274.16882,9.349837
2023-04-05 18:00:00,42,50.75,4.25,1.0899149,1.4051354,282.3981,277.3116,9.7823925
2023-04-05 18:00:00,43,50.75,4.25,-0.62088215,-1.7794309,277.30212,271.5966,7.796719
2023-04-05 18:00:00,44,50.75,4.25,-1.5030584,-2.0659428,278.1595,269.81842,8.809591
2023-04-05 18:00:00,45,50.75,4.25,-1.1854453,-1.6693403,279.36887,273.86908,8.290096
2023-04-05 18:00:00,46,50.75,4.25,-1.7767861,-0.34410745,279.0168,274.18716,8.45217
2023-04-05 18:00:00,47,50.75,4.25,-1.8100102,-1.2559247,281.1757,277.39874,9.049661
2023-04-05 18:00:00,48,50.75,4.25,-2.0435712,-1.5341454,280.21594,271.87512,9.169874
2023-04-05 18:00:00,49,50.75,4.25,-1.1147819,-1.2301295,280.62308,274.8139,6.43859
2023-04-05 18:00:00,50,50.75,4.25,-3.0737684,-1.2126255,279.30627,271.90036,9.265759
2023-04-06 00:00:00,1,50.75,4.25,0.61163557,1.5928422,273.46762,272.01785,9.105832
2023-04-06 00:00:00,2,50.75,4.25,-1.368674,-1.0590054,276.7052,273.78424,9.337316
2023-04-06 00:00:00,3,50.75,4.25,-1.6287649,-1.5772142,270.86682,268.7587,10.68972
2023-04-06 00:00:00,4,50.75,4.25,-2.5659842,0.2782038,272.83966,271.14496,8.836067
2023-04-06 00:00:00,5,50.75,4.25,-1.9260468,0.43619996,274.2203,271.98087,4.355243
2023-04-06 00:00:00,6,50.75,4.25,-1.7718272,1.0810821,274.4712,272.77322,7.0160456
2023-04-06 00:00:00,7,50.75,4.25,-1.2903244,1.1550132,274.8811,273.55786,9.940173
2023-04-06 00:00:00,8,50.75,4.25,-1.4772725,-0.7059324,275.43246,272.6841,7.9505644
2023-04-06 00:00:00,9,50.75,4.25,-0.3774035,1.4470527,272.53317,270.82657,5.4282227
2023-04-06 00:00:00,10,50.75,4.25,-1.0823016,-2.1417165,272.30405,270.013,7.5448427
2023-04-06 00:00:00,11,50.75,4.25,-0.8227067,1.6679248,272.7783,271.08966,7.0607677
2023-04-06 00:00:00,12,50.75,4.25,-2.7132614,-0.031339645,274.5721,271.27936,7.746272
2023-04-06 00:00:00,13,50.75,4.25,0.9671838,0.8721863,280.27454,278.15097,6.68832
2023-04-06 00:00:00,14,50.75,4.25,-1.440825,-2.18087,274.46695,270.78387,6.8360825
2023-04-06 00:00:00,15,50.75,4.25,-3.033106,-2.8600693,273.7055,267.1181,7.8446617
2023-04-06 00:00:00,16,50.75,4.25,-1.9327412,0.016335607,273.50745,271.55762,9.383111
2023-04-06 00:00:00,17,50.75,4.25,-1.8162086,1.0511411,273.98395,270.3861,8.3530655
2023-04-06 00:00:00,18,50.75,4.25,-1.5278525,1.4263244,273.9569,270.73114,5.9892197
2023-04-06 00:00:00,19,50.75,4.25,-1.8759627,-0.49933982,275.22763,273.17615,9.794914
2023-04-06 00:00:00,20,50.75,4.25,-2.3537462,0.13218409,272.9651,270.16574,6.5884995
2023-04-06 00:00:00,21,50.75,4.25,-2.1697733,0.36618418,278.00574,272.98044,9.772374
2023-04-06 00:00:00,22,50.75,4.25,-3.3415453,-0.62532216,275.57544,271.1272,7.13769
2023-04-06 00:00:00,23,50.75,4.25,-2.06539,-0.62048554,277.9266,272.41388,7.7230167
2023-04-06 00:00:00,24,50.75,4.25,-1.7919104,-0.5707375,277.11935,273.6573,10.77344
2023-04-06 00:00:00,25,50.75,4.25,-0.3863294,1.7084602,274.13116,273.06354,12.143018
2023-04-06 00:00:00,26,50.75,4.25,-1.402642,-1.2234504,274.66852,273.3521,8.030349
2023-04-06 00:00:00,27,50.75,4.25,-2.2342381,0.043052137,272.53967,269.89523,10.578093
2023-04-06 00:00:00,28,50.75,4.25,-1.1589155,-1.223911,273.97418,272.24423,7.515147
2023-04-06 00:00:00,29,50.75,4.25,-0.57600474,2.382132,274.89636,273.2991,7.3859887
2023-04-06 00:00:00,30,50.75,4.25,-2.1370451,-0.6782946,273.12936,270.93604,7.7394743
2023-04-06 00:00:00,31,50.75,4.25,-2.0842335,-0.9915231,271.75394,268.15692,8.791345
2023-04-06 00:00:00,32,50.75,4.25,-2.2677104,-0.81717455,272.909,271.1272,8.024624
2023-04-06 00:00:00,33,50.75,4.25,-3.4055145,-1.2780349,275.86313,269.93192,7.662552
2023-04-06 00:00:00,34,50.75,4.25,-2.1516738,1.7621237,274.18375,271.23694,8.885798
2023-04-06 00:00:00,35,50.75,4.25,-2.0529928,0.048810005,273.89505,271.00137,8.248952
2023-04-06 00:00:00,36,50.75,4.25,-1.8568711,-0.39293426,275.75272,273.46072,6.348788
2023-04-06 00:00:00,37,50.75,4.25,-0.6873305,-1.9005766,276.09573,272.95062,6.3670344
2023-04-06 00:00:00,38,50.75,4.25,-1.984065,0.55435157,274.18274,270.94724,6.099058
2023-04-06 00:00:00,39,50.75,4.25,-1.9835694,-0.3537807,273.98944,272.21643,8.298326
2023-04-06 00:00:00,40,50.75,4.25,2.9432786,1.7729486,278.90588,274.76346,12.065738
2023-04-06 00:00:00,41,50.75,4.25,-1.8640614,2.1142755,276.30032,271.57654,9.349837
2023-04-06 00:00:00,42,50.75,4.25,1.3286828,2.3436694,278.78094,275.54236,9.7823925
2023-04-06 00:00:00,43,50.75,4.25,-1.0247791,-0.47078073,276.08496,271.70865,7.796719
2023-04-06 00:00:00,44,50.75,4.25,-0.20855522,-2.4874194,273.00717,270.4188,8.809234
2023-04-06 00:00:00,45,50.75,4.25,-2.11721,0.43619996,273.27408,271.4321,8.290096
2023-04-06 00:00:00,46,50.75,4.25,-1.2823904,2.2377243,276.32208,271.443,8.45217
2023-04-06 00:00:00,47,50.75,4.25,-1.5072734,1.325907,274.9855,273.0922,9.049661
2023-04-06 00:00:00,48,50.75,4.25,-2.0041485,-0.24576294,274.974,271.68915,9.169874
2023-04-06 00:00:00,49,50.75,4.25,-1.2932999,1.325907,273.91232,272.20697,6.43859
2023-04-06 00:00:00,50,50.75,4.25,-2.124648,-0.06634751,273.63214,271.82098,9.265759
